TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;VL_PATRIM_LIQ
CLASSES - FIF;10.243.370/0001-03;SAFRA PREV FIX PREMIUM FIF PREVIDENCIÁRIO CIC RENDA FIXA PREVID RESPONSABILIDADE LIMITADA;2026-02-28;220374028.49
CLASSES - FIF;10.243.402/0001-70;SAFRA PREV MODERADO PREMIUM FIF PREVIDENCIÁRIO CIC MULTIMERCADO PREVIDENCIÁRIO RESP LIMITADA;2026-02-28;26317307.09
CLASSES - FIF;10.249.165/0001-55;GERAÇÃO L. PAR FIF CL DE INVESTIMENTO EM COTAS DE CLASSE DE INVESTIMENTO EM AÇÕES DE RESP LIMITADA;2026-02-28;35181843.92
CLASSES - FIF;10.254.029/0001-53;MAMORÉ FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2026-02-28;600260236.61
CLASSES - FIF;10.263.262/0001-00;ITAÚ FLEXPREV MASSADA FIF CIC MULT - RESP LIMITADA;2026-02-28;46558251.53
CLASSES - FIF;10.263.584/0001-41;ITAÚ INDEX AÇÕES IBRX FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2026-02-28;966499882.15
CLASSES - FIF;10.263.609/0001-07;ITAÚ MOMENTO AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA;2026-02-28;10567558.41
CLASSES - FIF;10.263.612/0001-20;ITAÚ MOMENTO II AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2026-02-28;264502309.64
CLASSES - FIF;10.263.617/0001-53;ITAÚ RALIA FUNDO DE INVESTIMENTO FINANCEIRO MULT CRÉD PRIV - RESP LIMITADA;2026-02-28;67721664.83
CLASSES - FIF;10.263.625/0001-08;ITAÚ FLEXPREV FSA / TM II FUNDO DE INVESTIMENTO FINANCEIRO MULT CRÉD PRIV RESP LIMITADA;2026-02-28;245853226.91
CLASSES - FIF;10.263.636/0001-80;BRACYR FIF CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2026-02-28;2175010075.94
CLASSES - FIF;10.264.179/0001-48;RT ENDURANCE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESP LIMITADA;2026-02-28;4112888486.29
CLASSES - FIF;10.264.241/0001-00;ITAÚ FLEXPREV VÉRTICE IMAB5 MAIS FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA - RESP LIMITADA;2026-02-28;4829470941.45
CLASSES - FIF;10.264.255/0001-15;ITAÚ RENDA FIXA CRÉDITO PRIVADO DIFERENCIADO FIF RESP LIMITADA;2026-02-28;41882516087.41
CLASSES - FIF;10.264.260/0001-28;ITAÚ ESTRATÉGIA MACRO RENDA FIXA LONGO PRAZO FUNDO DE INVESTIMENTO FINANCEIRO RESP LIMITADA;2026-02-28;39577978.19
CLASSES - FIF;10.265.279/0001-99;ETOILE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2026-02-28;110543535.85
CLASSES - FIF;10.265.285/0001-46;BRADESCO FUNDO DE  INVESTIMENTO FINANCEIRO MULTIMERCADO  CRÉDITO PRIVADO POLIGONAL;2026-02-28;210326930.43
CLASSES - FIF;10.265.295/0001-81;RIO VERDE VALOR PLUS FI FINANCEIRO - CIA - RESP LIMITADA;2026-02-28;3031376.24
CLASSES - FIF;10.277.973/0001-26;PORTO CERVO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2026-02-28;155207394.47
CLASSES - FIF;10.277.981/0001-72;SLALON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2026-02-28;26693067.47
CLASSES - FIF;10.292.302/0001-34;ZENITH HAYP FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;60023252.14
CLASSES - FIF;10.292.341/0001-31;FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO PEDRA AZUL;2026-02-28;130969004.34
CLASSES - FIF;10.292.348/0001-53;SMS FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2026-02-28;719718.74
CLASSES - FIF;10.295.477/0001-03;KONDOR MASTER FI FINANCEIRO - CI MULT - RESP LIMITADA;2026-02-28;147912811.75
CLASSES - FIF;10.295.485/0001-41;CSHG SAPUCAIA FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO RESP LIMITADA;2026-02-28;78928710.25
CLASSES - FIF;10.295.490/0001-54;CSH DOURO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CREDITO PRIVADO RESPONSABILIDADE LIMITADA;2026-02-28;31563267.72
CLASSES - FIF;10.295.499/0001-65;ORWELL FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2026-02-28;39164005.52
CLASSES - FIF;10.304.401/0001-99;BB RENDA FIXA REFERENCIADO DI LONGO PRAZO PREMIUM FIC FIF RESPONSABILIDADE LIMITADA;2026-02-28;1921597212.26
CLASSES - FIF;10.309.506/0001-30;ETHICA FUNDO DE INVESTIMENTO MULTIMERCADO;2026-02-28;50347092.52
CLASSES - FIF;10.309.539/0001-80;OCEANA VALOR FIC DE FUNDOS DE INVESTIMENTO FINANCEIRO DE AÇÕES - RESPONSABILIDADE LIMITADA;2026-02-28;294075027.16
CLASSES - FIF;10.309.567/0001-06;LEBLON EQUITIES PARTNERS FI MULTIMERCADO INVESTIMENTO NO EXTERIOR - RESPONSABILIDADE LIMITADA;2026-02-28;78559705.26
CLASSES - FIF;10.309.570/0001-11;LUMA BDR NÍVEL I FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;150871252.14
CLASSES - FIF;10.309.574/0001-08;OPPORTUNITY LEBLON FI FINANCEIRO RENDA FIXA REFERENCIADO DI - RESPONSABILIDADE LIMITADA;2026-02-28;1294481510.67
CLASSES - FIF;10.313.808/0001-82;BENDITA RENDA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2026-02-28;75828719.71
CLASSES - FIF;10.319.429/0001-08;BB GAIA FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2026-02-28;6805702247.85
CLASSES - FIF;10.320.151/0001-80;LEBLON AÇÕES FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2026-02-28;126979047.30
CLASSES - FIF;10.320.172/0001-04;TRIO FUNDO DE INVESTIMENTO FINANCEIRO AÇÕES DE RESPONSABILIDADE LIMITADA;2026-02-28;14422000.01
CLASSES - FIF;10.320.188/0001-09;AZ QUEST LOW VOL FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA;2026-02-28;2760456716.66
CLASSES - FIF;10.320.215/0001-43;PLATINUM CAPITAL EXCELLENCE FIC DE FIF RENDA FIXA CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2026-02-28;4371387.98
CLASSES - FIF;10.322.633/0001-70;CAIXA MEGA FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO - RESP LIMITADA;2026-02-28;19687448143.59
CLASSES - FIF;10.322.668/0001-09;CAIXA FIDELIDADE II FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO LP - RESP LIMITADA;2026-02-28;1336433870.35
CLASSES - FIF;10.325.784/0001-81;EM5 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2026-02-28;33254021.05
CLASSES - FIF;10.326.625/0001-00;VALORA ABSOLUTE FIF RENDA FIXA CRÉD PRIV LONGO PRAZO - RESPONSABILIDADE LIMITADA;2026-02-28;889995794.99
CLASSES - FIF;10.326.747/0001-98;ARAUCÁRIA SEGUNDO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2026-02-28;137388626.62
CLASSES - FIF;10.335.832/0001-12;PORTFOLIO RV MULTIGESTORES FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2026-02-28;116108480.86
CLASSES - FIF;10.341.829/0001-01;DAYCOVAL TOKAJ FUNDO DE INVESTIMENTO FINANCEIRO;2026-02-28;50876863.92
CLASSES - FIF;10.342.116/0001-62;TIVIO IRF-M1+ FIF - CLASSE DE  INVESTIMENTO RENDA FIXA - RESPONSABILIDADE LIMITADA;2026-02-28;135180219.73
CLASSES - FIF;10.346.018/0001-01;LEBLON AÇÕES II MASTER FUNDO DE INVESTIMENTO DE AÇÕES;2026-02-28;110535785.03
CLASSES - FIF;10.346.873/0001-04;VICTORIA FI FINANCEIRO - CIC MULT CRED PRIV;2026-02-28;500701631.28
CLASSES - FIF;10.347.184/0001-14;SAFRA SOBERANO DI FIF CLASSE DE INVESTIMENTO RENDA FIXA REFERENCIADA DI RESPONSABILIDADE LIMITADA;2026-02-28;7948795331.14
CLASSES - FIF;10.347.195/0001-02;SAFRA SOBERANO REGIME PRÓPRIO FIF CLASSE DE INVEST EM COTAS RENDA FIXA REFERENCIADA DI RESP LIMITADA;2026-02-28;1601172278.91
CLASSES - FIF;10.347.224/0001-28;SAFRA RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO CLASSE DE INVESTIMENTO RENDA FIXA RESP LIMITADA;2026-02-28;143052205.48
CLASSES - FIF;10.347.228/0001-06;SAFRA REFERENCIADO FIF CLASSE DE INVEST RENDA FIXA REFERENCIADA DI CRÉDITO PRIVADO RESP LIMITADA;2026-02-28;7586689518.49
CLASSES - FIF;10.347.249/0001-21;SAFRA GALILEO FIF CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO RESPONSABILIDADE LIMITADA;2026-02-28;865084139.24
CLASSES - FIF;10.347.253/0001-90;JLC FIF INVESTIMENTO EM INFRAESTRUTURA CIC RENDA FIXA EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;2026-02-28;8151787.81
CLASSES - FIF;10.347.270/0001-27;KPREV MULTIMERCADO CRÉDITO PRIVADO - FIF RESP LIMITADA;2026-02-28;627554149.13
CLASSES - FIF;10.347.453/0001-42;TIVIO ALOCAÇÃO INFLAÇÃO FI FINANCEIRO - CI RF - RESP LIMITADA;2026-02-28;230151574.98
CLASSES - FIF;10.347.493/0001-94;TIVIO BANKS RENDA FIXA CRÉDITO PRIVADO FUNDO DE INVESTIMENTO FINANCEIRO - RESPONSABILIDADE LIMITADA;2026-02-28;1434287277.45
CLASSES - FIF;10.347.604/0001-62;DELTA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-02-28;92729439.66
CLASSES - FIF;10.355.516/0001-02;TOP FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA;2026-02-28;6748622.56
CLASSES - FIF;10.355.529/0001-81;CORLEONE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2026-02-28;52860620.96
CLASSES - FIF;10.361.942/0001-59;SANTANDER XII RENDA FIXA CRÉDITO PRIVADO - CIC FIF RESP LIMITADA;2026-02-28;6842468.15
CLASSES - FIF;10.362.008/0001-51;SANTANDER FLEXÍVEL RENDA FIXA LONGO PRAZO - FIF RESP LIMITADA;2026-02-28;692360986.26
CLASSES - FIF;10.362.043/0001-70;SANTANDER VIP CAMBIAL - FIF RESP LIMITADA;2026-02-28;528756198.48
CLASSES - FIF;10.366.833/0001-24;SOPHIA CLASSE DE INVESTIMENTO  MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2026-02-28;17990135.76
CLASSES - FIF;10.376.133/0001-10;BB FCTSE RENDA FIXA CURTO PRAZO FUNDO DE INVESTIMENTO EM COTAS DE FIF RESPONSABILIDADE LIMITADA;2026-02-28;3808204.18
CLASSES - FIF;10.377.941/0001-00;FLORENÇA INSTITUCIONAL FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2026-02-28;26606157.26
CLASSES - FIF;10.378.026/0001-21;SEIVA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2026-02-28;153153791.21
CLASSES - FIF;10.384.372/0001-12;CAIXA FGHAB FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2026-02-28;4161999856.59
CLASSES - FIF;10.384.377/0001-45;CAIXA XVI FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO - RESP LIMITADA;2026-02-28;259509344.74
CLASSES - FIF;10.384.413/0001-70;CAIXA SAFIRA CORPORATIVO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO - RESP LIMITADA;2026-02-28;3024926735.01
CLASSES - FIF;10.387.930/0001-01;MAQUINE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES INVESTIMENTO NO EXTERIOR RESPONSABILIDADE LIMITADA;2026-02-28;8270753.13
CLASSES - FIF;10.387.940/0001-39;PROL FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR RESPONSABILIDADE LIMITADA;2026-02-28;109759610.09
CLASSES - FIF;10.388.050/0001-41;ITAÚ TRUSTEE SOBERANO RENDA FIXA REFERENCIADO DI FIF DA CIC RESPONSABILIDADE LIMITADA;2026-02-28;19637611.53
CLASSES - FIF;10.388.059/0001-52;ITAÚ PERSONNALITÉ SPECIAL RENDA FIXA REFERENCIADO DI FIF DA CIC RESP LIMITADA;2026-02-28;6188841.78
CLASSES - FIF;10.388.069/0001-98;IITAÚ PERSONNALITÉ SPECIAL RENDA FIXA FIF CIC RESP LIMITADA;2026-02-28;2988218.82
CLASSES - FIF;10.392.562/0001-81;BB CAP AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2026-02-28;847136.93
CLASSES - FIF;10.394.850/0001-75;SULAMÉRICA PRESTIGE PREV FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2026-02-28;1212813443.45
CLASSES - FIF;10.396.367/0001-20;ITAÚ RENDA FIXA IMA-B 5 FIF DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA;2026-02-28;129803560.96
CLASSES - FIF;10.396.381/0001-23;ITAÚ INSTITUCIONAL RENDA FIXA IRF M FIF DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA;2026-02-28;150666947.69
CLASSES - FIF;10.396.389/0001-90;SPIDER FIF MULT CRED PRIV - RESP LIMITADA;2026-02-28;9387137.96
CLASSES - FIF;10.396.424/0001-70;ITAÚ AÇÕES DIVIDENDOS FIF CIC RESPONSABILIDADE LIMITADA;2026-02-28;7300293.36
CLASSES - FIF;10.396.854/0001-92;ITAÚ FLEXPREV AMBM FIF CIC MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2026-02-28;86179119.19
CLASSES - FIF;10.396.909/0001-64;TOP 700 FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES INVESTIMENTO NO EXTERIOR RESPONSABILIDADE LIMITADA;2026-02-28;82405190.41
CLASSES - FIF;10.397.493/0001-07;ITAÚ FLEXPREV PRIVATE ASPÁSIA FIF CIC MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2026-02-28;104765717.83
CLASSES - FIF;10.397.571/0001-65;ITAÚ A REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RF RESP LIMITADA;2026-02-28;200283359.14
CLASSES - FIF;10.397.614/0001-02;ITAÚ MAXI RENDA FIXA REFERENCIADO DI FIF CIC RESPONSABILIDADE LIMITADA;2026-02-28;112811606.34
CLASSES - FIF;10.397.617/0001-46;ITAU PREMIUM RENDA FIXA REFERENCIADO DI FIF DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA;2026-02-28;883670122.87
CLASSES - FIF;10.397.618/0001-90;ITAÚ RENDA FIXA FIF DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA;2026-02-28;74105166.26
CLASSES - FIF;10.412.071/0001-55;MULTIPREV CARTEIRA 14 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA;2026-02-28;297948112.03
CLASSES - FIF;10.415.491/0001-95;BB MÚTUA FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO RESPONSABILIDADE LIMITADA;2026-02-28;1030558037.57
CLASSES - FIF;10.418.335/0001-88;BB AÇÕES GOVERNANÇA IS FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2026-02-28;862304654.96
CLASSES - FIF;10.418.362/0001-50;BB PREVIDENCIÁRIO MULTIMERCADO FUNDO DE INVESTIMENTO FINANCEIRO LONGO PRAZO RESP LIMITADA;2026-02-28;261994098.79
CLASSES - FIF;10.424.371/0001-54;SANTANDER SOVEREIGN CIC DE CLASSES DE INVESTIMENTO RF REFERENCIADO DI CLASSE C - RESP LIMITADA;2026-02-28;87888.97
CLASSES - FIF;10.427.173/0001-44;PROPRIETÁRIO 17 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO;2026-02-28;3309896.56
CLASSES - FIF;10.427.203/0001-12;FUNEPP FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-02-28;111766208.35
CLASSES - FIF;10.430.028/0001-12;FUNDO DE INVESTIMENTO RENDA FIXA PETROS CRÉDITO PRIVADO DE RECUPERAÇÃO BR;2026-02-28;642786.37
CLASSES - FIF;10.435.464/0001-84;BVP III FIF - CLASSE DE INVESTIMENTO MULTIMERCADO;2026-02-28;5187179.98
CLASSES - FIF;10.435.467/0001-18;SHARP MULTIMANAGER BBDC FI FINANCEIRO - CI MULT - RESP LIMITADA;2026-02-28;745592.10
CLASSES - FIF;10.438.506/0001-30;PROPRIETÁRIO 2 FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA;2026-02-28;79463001.39
CLASSES - FIF;10.440.171/0001-95;SONAR PREMIUM FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2026-02-28;12529967.46
CLASSES - FIF;10.446.982/0001-01;EOS TLX FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2026-02-28;18300216.53
CLASSES - FIF;10.447.046/0001-07;GARIN SPECIAL FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2026-02-28;38828989.16
CLASSES - FIF;10.451.793/0001-19;EOS OSH FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2026-02-28;10871421.58
CLASSES - FIF;10.456.393/0001-04;4LIFE PREVIDÊNCIA FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA - RESPONSABILIDADE LIMITADA;2026-02-28;54902352.90
CLASSES - FIF;10.459.331/0001-48;PWM CHALLENGER RT II FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO RESP LIMITADA;2026-02-28;138434256.57
CLASSES - FIF;10.459.361/0001-54;TIVIO TOP GESTOR LONG BIASED FI FINANCEIRO - CIC MULT - RESP LIMITADA;2026-02-28;1839900.13
CLASSES - FIF;10.459.391/0001-60;MIRAFLORES FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO CRED PRIV;2026-02-28;236324479.86
CLASSES - FIF;10.461.947/0001-53;POMPONESCO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2026-02-28;55679452.41
CLASSES - FIF;10.462.072/0001-04;SOMMA INSTITUCIONAL FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2026-02-28;52251045.36
CLASSES - FIF;10.462.501/0001-43;PAROS FI FINANCEIRO - CI RF - RESP LIMITADA;2026-02-28;1123196105.65
CLASSES - FIF;10.462.808/0001-44;MALU FUNDO DE INVESTIMENTO FINANCEIRO - CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2026-02-28;90777466.58
CLASSES - FIF;10.462.973/0001-04;FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO PROPRIETÁRIO 9;2026-02-28;5199110.74
CLASSES - FIF;10.463.004/0001-60;PROPRIETÁRIO 11 FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA;2026-02-28;2068620.75
CLASSES - FIF;10.463.014/0001-03;FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO 3AX;2026-02-28;81887486.23
CLASSES - FIF;10.463.015/0001-40;ANGEL FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO;2026-02-28;186439933.19
CLASSES - FIF;10.474.352/0001-32;ITAÚ UNICLASS RENDA FIXA PREMIUM FIF DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA;2026-02-28;228371409.06
CLASSES - FIF;10.474.356/0001-10;ITAÚ RENDA FIXA MASTER FIF DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA;2026-02-28;872926925.99
CLASSES - FIF;10.474.513/0001-98;ITAÚ INSTITUCIONAL RENDA FIXA IMA B FIF DA CLASSE DE INVESTIMENTO EM COTAS RESPONSABILIDADE LIMITADA;2026-02-28;226860733.32
CLASSES - FIF;10.474.514/0001-32;ITAÚ EXCELLENCE RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESP LIMITADA;2026-02-28;2686342154.73
CLASSES - FIF;10.474.810/0001-33;ITAÚ RENDA FIXA EXCELLENCE FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESP LIMITADA;2026-02-28;1770458128.26
CLASSES - FIF;10.474.817/0001-55;ITAÚ FLEXPREV RUNNER FIF MULT CRÉD PRIV - RESP LIMITADA;2026-02-28;32772257.86
CLASSES - FIF;10.474.858/0001-41;NICKEL FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA;2026-02-28;14269371.92
CLASSES - FIF;10.475.107/0001-40;ITAÚ MAXI RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESP LIMITADA;2026-02-28;21013560.33
CLASSES - FIF;10.475.116/0001-30;ITAÚ FLEXPREV EXCELLENCE FIF CIC RF - RESP LIMITADA;2026-02-28;2693349529.68
CLASSES - FIF;10.475.191/0001-00;ITAÚ PRIVATE PREV IMAB5 FIF DA CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA  RESPONSABILIDADE LIMITADA;2026-02-28;43062353.51
CLASSES - FIF;10.475.450/0001-94;ITAÚ FLEXPREV MASTER ÍNDICE DE PREÇO FIF DA CLASSE DE INVESTIMENTO EM COTAS RF - RESP LIMITADA;2026-02-28;92341368.46
CLASSES - FIF;10.475.505/0001-66;ITAÚ FLEXPREV ÍNDICE DE PREÇO FIF DA CLASSE DE INVESTIMENTO EM COTAS RF - RESP LIMITADA;2026-02-28;29932764.18
CLASSES - FIF;10.488.866/0001-47;PWM COMMANDER FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-02-28;168266288.28
CLASSES - FIF;10.489.004/0001-39;FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO FINANCEIRO AGEM MM MULT - CRED PRIV;2026-02-28;235698998.90
CLASSES - FIF;10.489.023/0001-65;TURQUESA H10 FIF - CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2026-02-28;107352114.58
CLASSES - FIF;10.489.208/0001-70;AGEM FI FINANCEIRO - CIC MULT CRED PRIV - RESP LIMITADA;2026-02-28;630441995.99
CLASSES - FIF;10.489.228/0001-40;CANINDE FI FINANCEIRO - CIC MULT CRED PRIV - RESP LIMITADA;2026-02-28;505541517.76
CLASSES - FIF;10.500.884/0001-05;REAL INVESTOR FIC DE FUNDOS DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-02-28;2817043812.06
CLASSES - FIF;10.513.151/0001-05;ICATU VANGUARDA  RENDA IGPM SOBERANO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA - RESP LIMITADA;2026-02-28;15509937.78
CLASSES - FIF;10.513.168/0001-54;ICATU VANGUARDA  RENDA IPCA SOBERANO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA - RESP LIMITADA;2026-02-28;74307373.15
CLASSES - FIF;10.513.495/0001-06;ALBATROZINVEST FIF MULT CRED PRIV - RESP LIMITADA;2026-02-28;15003471.20
CLASSES - FIF;10.519.284/0001-80;DYC FUNDO DE INVESTIMENTO FINANCEIRO;2026-02-28;170021851.00
CLASSES - FIF;10.521.446/0001-15;GAMA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO RL;2026-02-28;623316975.08
CLASSES - FIF;10.525.583/0001-28;BB MULTIMERCADO LONGO PRAZO JUROS E MOEDAS PLUS PRIVATE FIC FIF RESPONSABILIDADE LIMITADA;2026-02-28;147162459.03
CLASSES - FIF;10.536.440/0001-11;RIVIERA FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2026-02-28;15162402.99
CLASSES - FIF;10.545.338/0001-82;CUMBERLAND FUNDO DE INVESTIMENTO FINANCEIRO DA CIC EM COTAS EM AÇÕES RESP LIMITADA;2026-02-28;39447623.34
CLASSES - FIF;10.545.384/0001-81;REAL MINAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO C P LONGO PRAZO;2026-02-28;561560217.54
CLASSES - FIF;10.545.405/0001-69;RENO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2026-02-28;178302662.03
CLASSES - FIF;10.551.353/0001-33;CAIXA QUALIFICADO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO LP - RESP LIMITADA;2026-02-28;857856252.04
CLASSES - FIF;10.551.358/0001-66;CAIXA DIRECIONAL FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO LP - RESP LIMITADA;2026-02-28;497453396.80
CLASSES - FIF;10.551.370/0001-70;CAIXA GIRO MPE FIC DE CLASSE DE FIF RENDA FIXA REFERENCIADO DI LONGO PRAZO - RESP LIMITADA;2026-02-28;13250263749.68
CLASSES - FIF;10.551.375/0001-01;CAIXA CONSTRUÇÃO CIVIL FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-02-28;156395736.92
CLASSES - FIF;10.551.382/0001-03;CAIXA INFRAESTRUTURA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2026-02-28;143693809.00
CLASSES - FIF;10.551.386/0001-83;CAIXA ENERGIA DO NORDESTE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO - RESP LIMITADA;2026-02-28;950231065.36
CLASSES - FIF;10.565.506/0001-00;SANTANDER CASH BLUE CLASSE DE INVESTIMENTO RENDA  FIXA REFERENCIADO DI - RESP LIMITADA;2026-02-28;5798849492.01
