TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CNPJ_EMISSOR;EMISSOR;DT_VENC;TITULO_POSFX;CD_INDEXADOR_POSFX;DS_INDEXADOR_POSFX;PR_INDEXADOR_POSFX;PR_CUPOM_POSFX;PR_TAXA_PREFX;RISCO_EMISSOR;AG_RISCO;DT_RISCO;GRAU_RISCO
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;28.000000;1869144.28;;2024-07-29;62.307.848/0001-15;BANCO RCI BRASIL S.A.;2026-03-29;S;DI1;DI de um dia;100.000000;1.250000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;50.000000;3563717.96;;2024-07-29;33.264.668/0001-03;Banco Xp S.A;2024-06-28;S;DI1;DI de um dia;100.000000;1.700000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;255.000000;17271373.18;;;60.746.948/0001-12;BANCO BRADESCO S.A.;2027-10-13;S;DI1;DI de um dia;100.000000;1.400000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;92.000000;5586911.83;;2024-07-29;62.232.889/0001-90;BANCO DAYCOVAL S.A.;2028-01-28;S;DI1;DI de um dia;100.000000;1.450000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;77.000000;5181837.96;;2024-07-29;58.160.789/0001-28;BANCO SAFRA S.A.;2025-08-11;S;DI1;DI de um dia;100.000000;1.150000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;5.000000;1885560.97;;2024-07-29;58.160.789/0001-28;BANCO SAFRA S.A.;2029-12-17;S;DI1;DI de um dia;100.000000;2.000000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;8.000000;564443.76;;;59.109.165/0001-49;BANCO VOLKSWAGEN SA;2025-08-26;S;DI1;DI de um dia;100.000000;1.400000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;7.000000;2661565.25;;2024-07-29;04.862.600/0001-10;PORTOSEG S/A - CREDITO, FINANCIAMEN;2032-12-13;S;DI1;DI de um dia;100.000000;2.750000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;19.000000;1236955.93;;2024-07-29;59.109.165/0001-49;Banco  Volkswagen S/A;2026-06-09;S;DI1;DI de um dia;100.000000;1.250000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;74.000000;29978111.76;;2024-07-29;60.746.948/0001-12;BANCO BRADESCO S.A.;2030-11-27;S;DI1;DI de um dia;100.000000;2.000000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;3.000000;211739.70;;;62.232.889/0001-90;BANCO DAYCOVAL S.A.;2025-10-20;S;DI1;DI de um dia;100.000000;1.600000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;55.000000;3383597.70;;2024-07-29;05.040.481/0001-82;BANCO DE LAGE LANDEN BRASIL S.A.;2025-01-01;N;;;;;100.000000;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;11.000000;1134101.10;;2024-07-29;08.357.240/0001-50;BANCO CSF S/A;2024-07-29;S;DI1;DI de um dia;100.000000;1.300000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;4.000000;530785.23;;;10.371.492/0001-85;BANCO YAMAHA MOTOR DO BRASIL SA;2025-10-13;S;DI1;DI de um dia;100.000000;1.350000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;25.000000;3584905.42;;2024-07-29;04.862.600/0001-10;PORTOSEG S/A - CREDITO, FINANCIAMEN;2025-09-01;S;DI1;DI de um dia;100.000000;1.800000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;6.000000;730645.11;;2024-07-29;61.186.680/0001-74;BANCO BMG S.A.;2024-12-03;S;DI1;DI de um dia;100.000000;1.750000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;11.000000;714160.70;;;03.634.220/0001-65;BANCO HONDA S/A;2024-05-06;S;DI1;DI de um dia;100.000000;1.100000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;66.000000;4281808.29;;2024-07-29;59.109.165/0001-49;Banco  Volkswagen S/A;2026-06-22;S;DI1;DI de um dia;100.000000;1.250000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;19.000000;8514958.21;;2024-07-29;60.746.948/0001-12;BANCO BRADESCO S.A.;2031-08-04;S;DI1;DI de um dia;100.000000;2.500000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;228.000000;14765316.24;;2024-07-29;10.264.663/0001-77;CONCORDIA BANCO S.A.;2024-06-07;S;DI1;DI de um dia;100.000000;1.350000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;4.000000;851975.67;;2024-07-29;01.181.521/0001-55;BANCO COOPERATIVO SICREDI S.A.;2025-10-07;S;DI1;DI de um dia;100.000000;1.750000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;86.000000;5857809.40;;2024-07-29;58.160.789/0001-28;BANCO SAFRA S.A.;2027-02-10;S;DI1;DI de um dia;100.000000;1.350000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;52.000000;3367675.66;;2024-07-29;30.723.886/0001-62;BANCO MODAL S.A. - Pict Modal;2024-06-19;S;DI1;DI de um dia;100.000000;1.700000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;59.000000;4114513.51;;2024-07-29;58.160.789/0001-28;BANCO SAFRA S.A.;2024-08-26;S;DI1;DI de um dia;100.000000;1.250000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;4.000000;572191.75;;2024-07-29;17.351.180/0001-59;BANCO TRIANGULO S.A.;2026-07-23;S;DI1;DI de um dia;100.000000;2.000000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;71.000000;4701546.47;;2024-07-29;58.160.789/0001-28;BANCO SAFRA S.A.;2025-03-24;S;DI1;DI de um dia;100.000000;1.100000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;114.000000;35701604.21;;2024-07-29;60.746.948/0001-12;BANCO BRADESCO S.A.;2050-04-12;S;DI1;DI de um dia;100.000000;3.000000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;27.000000;4022200.81;;2024-07-29;61.784.278/0001-91;CIA DE CR FINAN E INVEST RCI BRASIL;2025-03-26;S;DI1;DI de um dia;100.000000;2.300000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;4.000000;525653.61;;;10.371.492/0001-85;BANCO YAMAHA MOTOR DO BRASIL SA;2024-10-13;S;DI1;DI de um dia;100.000000;1.200000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;23.000000;3250823.28;;2024-07-29;04.862.600/0001-10;PORTOSEG S/A - CREDITO, FINANCIAMEN;2024-07-26;S;DI1;DI de um dia;100.000000;1.550000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;38.000000;16569682.46;;;60.746.948/0001-12;BANCO BRADESCO S.A.;2031-10-29;S;DI1;DI de um dia;100.000000;2.250000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;11.000000;2333110.91;;2024-07-29;01.181.521/0001-55;BANCO COOPERATIVO SICREDI S.A.;2024-07-22;S;DI1;DI de um dia;100.000000;1.550000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;16.000000;1127510.40;;2024-07-29;62.232.889/0001-90;BANCO DAYCOVAL S.A.;2025-10-28;S;DI1;DI de um dia;100.000000;1.600000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;92.000000;28034950.94;;2024-07-29;60.746.948/0001-12;BANCO BRADESCO S.A.;2050-03-15;S;SEL;Taxa Selic;120.000000;0.000000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;60.000000;3189975.24;;2024-07-29;28.195.667/0001-06;BANCO ABC BRASIL S.A.;2026-11-03;S;DI1;DI de um dia;100.000000;0.990000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;46.000000;2996451.77;;;02.992.446/0001-75;BANCO CNH CAPITAL S.A.;2025-05-11;S;DI1;DI de um dia;100.000000;1.100000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;3.000000;304337.57;;2024-07-29;91.884.981/0001-32;BANCO JOHN DEERE S.A.;2024-09-23;S;DI1;DI de um dia;100.000000;1.200000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;16.000000;2112376.83;;2024-07-29;08.357.240/0001-50;BANCO CSF S/A;2025-03-18;S;DI1;DI de um dia;100.000000;1.150000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;4.000000;1286028.15;;2024-07-29;33.264.668/0001-03;Banco Xp S.A;2032-12-16;S;DI1;DI de um dia;100.000000;2.500000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;9.000000;1974731.70;;2024-07-29;01.181.521/0001-55;BANCO COOPERATIVO SICREDI S.A.;2025-04-22;S;DI1;DI de um dia;100.000000;1.900000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;17.000000;3516265.13;;2024-07-29;01.181.521/0001-55;BANCO COOPERATIVO SICREDI S.A.;2024-12-13;S;DI1;DI de um dia;100.000000;1.550000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;76.000000;4776642.59;;2024-07-29;01.181.521/0001-55;BANCO COOPERATIVO SICREDI S.A.;2025-09-08;S;DI1;DI de um dia;100.000000;1.350000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;4.000000;532761.89;;2024-07-29;04.862.600/0001-10;PORTOSEG S/A - CREDITO, FINANCIAMEN;2025-03-14;S;DI1;DI de um dia;100.000000;1.200000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;17.000000;1127115.30;;2024-07-29;28.195.667/0001-06;BANCO ABC BRASIL S.A.;2025-03-25;S;DI1;DI de um dia;100.000000;1.200000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;81.000000;5277940.26;;2024-07-29;59.588.111/0001-03;BANCO VOTORANTIM S/A;2024-11-08;S;DI1;DI de um dia;100.000000;1.150000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;3.000000;408358.14;;2024-07-29;08.357.240/0001-50;BANCO CSF S/A;2024-12-02;S;DI1;DI de um dia;100.000000;1.100000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;13.000000;850474.48;;;02.992.446/0001-75;BANCO CNH CAPITAL S.A.;2025-04-28;S;DI1;DI de um dia;100.000000;1.100000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;132.000000;9146926.45;;2024-07-29;58.160.789/0001-28;BANCO SAFRA S.A.;2025-05-05;S;DI1;DI de um dia;100.000000;1.230000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;74.000000;4857832.40;;2024-07-29;58.160.789/0001-28;BANCO SAFRA S.A.;2025-04-22;S;DI1;DI de um dia;100.000000;1.100000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;S;Para negociação;;;;;26.000000;11702039.19;;;60.872.504/0001-23;ITAU UNIBANCO HOLDING SA;2030-11-18;S;DI1;DI de um dia;100.000000;2.000000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;21.000000;2991090.93;;;10.371.492/0001-85;BANCO YAMAHA MOTOR DO BRASIL SA;2024-05-13;S;DI1;DI de um dia;100.000000;1.500000;;N;;;
FI;11.419.555/0001-99;RT RELIANT FIF MULT CRED PRIV - RESP LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;S;Para negociação;;;;;173.000000;76003685.70;;2024-07-29;60.872.504/0001-23;ITAU UNIBANCO HOLDING SA;2029-11-19;S;DI1;DI de um dia;100.000000;0.750000;;N;;;
FI;11.419.651/0001-37;UNITSAP FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;S;Para negociação;0.000000;0.00;0.000000;0.00;700.000000;903883.44;;2024-07-29;92.894.922/0001-08;BANCO ORIGINAL;2024-06-19;S;DI1;DI de um dia;115.000000;1.097501;;N;;;
FI;11.419.651/0001-37;UNITSAP FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;S;Para negociação;0.000000;0.00;0.000000;0.00;6.000000;391221.44;;2024-07-29;62.232.889/0001-90;BANCO DAYCOVAL;2024-05-20;N;;;;;15.016320;N;;;
FI;11.419.651/0001-37;UNITSAP FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;S;Para negociação;0.000000;0.00;0.000000;0.00;7.000000;458728.26;;2024-07-29;62.232.889/0001-90;BANCO DAYCOVAL;2025-05-20;N;;;;;15.010043;N;;;
FI;11.419.659/0001-01;RIO GRANDE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;128496.000000;154029113.23;;;00.360.305/0001-04;CAIXA ECONOMICA FEDERAL - CEF;2024-11-01;S;DI1;DI de um dia;102.000000;0.000000;;N;;;
FI;11.419.659/0001-01;RIO GRANDE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;65000.000000;77217874.72;;;90.400.888/0001-42;BANCO SANTANDER (BRASIL) S.A.;2024-11-21;S;DI1;DI de um dia;102.500000;0.000000;;N;;;
FI;11.419.659/0001-01;RIO GRANDE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;450.000000;46360774.19;;;00.360.305/0001-04;CAIXA ECONOMICA FEDERAL - CEF;2026-01-16;S;DI1;DI de um dia;101.000000;0.000000;;N;;;
FI;11.419.659/0001-01;RIO GRANDE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;85000.000000;86786391.81;;;90.400.888/0001-42;BANCO SANTANDER (BRASIL) S.A.;2024-05-17;S;DI1;DI de um dia;101.500000;0.000000;;N;;;
FI;11.419.659/0001-01;RIO GRANDE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;37.000000;5249910.24;;2024-07-29;58.160.789/0001-28;BANCO SAFRA S.A.;2024-05-06;S;DI1;DI de um dia;100.000000;1.350000;;N;;;
FI;11.419.659/0001-01;RIO GRANDE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;499.000000;33355380.77;;2024-07-29;59.588.111/0001-03;BANCO VOTORANTIM S/A;2024-06-11;S;DI1;DI de um dia;100.000000;1.200000;;N;;;
FI;11.419.659/0001-01;RIO GRANDE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;576.000000;38477859.88;;2024-07-29;59.588.111/0001-03;BANCO VOTORANTIM S/A;2024-05-13;S;DI1;DI de um dia;100.000000;1.200000;;N;;;
FI;11.419.800/0001-68;AGILE PREVIDENCIÁRIO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;1361.000000;1528217.67;;;60.814.191/0001-57;BANCO MERCEDES;2025-06-26;S;DI1;DI de um dia;100.000000;1.302612;;N;;;
FI;11.419.800/0001-68;AGILE PREVIDENCIÁRIO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;DPGE;N;Para negociação;;;;;1.000000;1084220.32;;;61.186.680/0001-74;BANCO BMG SA;2025-09-11;S;DI1;DI de um dia;100.000000;0.900000;;N;;;
FI;11.419.800/0001-68;AGILE PREVIDENCIÁRIO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;1.000000;142766.71;;;04.862.600/0001-10;PORTOSEG SA CRE;2024-05-03;S;DI1;DI de um dia;100.000000;1.550000;;N;;;
FI;11.419.800/0001-68;AGILE PREVIDENCIÁRIO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;130.000000;18445660.38;;;58.160.789/0001-28;BANCO SAFRA S.A;2024-05-06;S;DI1;DI de um dia;100.000000;1.350000;;N;;;
FI;11.419.800/0001-68;AGILE PREVIDENCIÁRIO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;31.000000;4398580.55;;;58.160.789/0001-28;BANCO SAFRA S.A;2024-05-06;S;DI1;DI de um dia;100.000000;0.958275;;N;;;
FI;11.419.800/0001-68;AGILE PREVIDENCIÁRIO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;54.000000;3607338.45;;;59.588.111/0001-03;BCO VOTORANTIM;2024-05-13;S;DI1;DI de um dia;100.000000;1.200000;;N;;;
FI;11.419.800/0001-68;AGILE PREVIDENCIÁRIO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;22.000000;1468996.78;;;59.588.111/0001-03;BCO VOTORANTIM;2024-05-13;S;DI1;DI de um dia;100.000000;1.107140;;N;;;
FI;11.419.800/0001-68;AGILE PREVIDENCIÁRIO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;7.000000;986562.02;;;03.215.790/0001-10;BANCO TOYOTA DO;2024-05-27;S;DI1;DI de um dia;100.000000;1.200000;;N;;;
FI;11.419.800/0001-68;AGILE PREVIDENCIÁRIO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;15.000000;1058218.53;;;59.109.165/0001-49;BANCO VOLKSWAGE;2024-05-31;S;DI1;DI de um dia;100.000000;1.250000;;N;;;
FI;11.419.800/0001-68;AGILE PREVIDENCIÁRIO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;10.000000;704850.34;;;59.109.165/0001-49;BANCO VOLKSWAGE;2024-06-10;S;DI1;DI de um dia;100.000000;1.250000;;N;;;
FI;11.419.800/0001-68;AGILE PREVIDENCIÁRIO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;54.000000;3609638.75;;;59.588.111/0001-03;BCO VOTORANTIM;2024-06-11;S;DI1;DI de um dia;100.000000;1.200000;;N;;;
FI;11.419.800/0001-68;AGILE PREVIDENCIÁRIO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-04-30;Depósitos a prazo e outros títulos de IF;Letra Financeira;N;Para negociação;;;;;10.000000;668151.60;;;59.588.111/0001-03;BCO VOTORANTIM;2024-06-11;S;DI1;DI de um dia;100.000000;1.178569;;N;;;
