TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;ID_DOC;VL_PATRIM_LIQ;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_ATIVO;DS_ATIVO;DT_VENC;PF_PJ_EMISSOR;CPF_CNPJ_EMISSOR;EMISSOR;RISCO_EMISSOR;CD_SELIC;DT_INI_VIGENCIA;CD_PAIS;PAIS;CD_BV_MERC;BV_MERC
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES;Ação preferencial;N;Para negociação;1200.00;23508.00;0.00;0.00;403.00;7802.08;;;;BRKM5 - BRASKEM SA - BRKM5;;PJ;42150391000170;BRASKEM SA;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES;Ação preferencial;N;Para negociação;1100.00;29821.00;0.00;0.00;328.00;8796.96;;;;BRAP4 - BRADESPAR - BRAP4;;PJ;3847461000192;BRADESPAR;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES;Ação preferencial;N;Para negociação;1500.00;7680.00;0.00;0.00;424.00;2162.40;;;;BPAN4 - BANCO PAN S.A - BPAN4;;PJ;59285411000113;BANCO PAN S.A;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES;Ação preferencial;N;Para negociação;800.00;6024.00;0.00;0.00;495.00;3717.45;;;;RAPT4 - RANDON PART - RAPT4;;PJ;89086144000116;RANDON PART;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES;Ação preferencial;N;Para negociação;200.00;10582.00;0.00;0.00;10.00;530.20;;;;FESA4 - FERBASA - FESA4;;PJ;15141799000103;FERBASA;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES;Ação preferencial;N;Para negociação;900.00;7569.00;0.00;0.00;223.00;1817.45;;;;ALPA4 - ALPARGATAS - ALPA4;;PJ;61079117000105;ALPARGATAS;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES;Ação preferencial;N;Para negociação;3000.00;35910.00;0.00;0.00;3556.00;42067.48;;;;GOAU4 - METALURGICA GERDAU S.A. - GOAU4;;PJ;92690783000109;METALURGICA GERDAU S.A.;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES;Ação preferencial;N;Para negociação;5400.00;15606.00;100.00;269.00;5059.00;14418.15;;;;RAIZ4 - RA?ZEN S.A. - RAIZ4;;PJ;33453598000123;RA?ZEN S.A.;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES;Ação preferencial;N;Para negociação;23200.00;310416.00;400.00;5339.00;37161.00;489410.37;;;;BBDC4 - BRADESCO - BBDC4;;PJ;60746948000112;BRADESCO;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES;Ação preferencial;S;Para negociação;23600.00;192576.00;400.00;3191.00;40634.00;334011.48;;;;ITSA4 - ITAUSA - ITSA4;;PJ;61532644000115;ITAUSA;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES;Ação preferencial;N;Para negociação;7000.00;49070.00;200.00;1348.00;3675.00;25504.50;;;;CPLE6 - CIA PARANAENSE DE ENERGIA - COPEL - CPLE6;;PJ;76483817000120;CIA PARANAENSE DE ENERGIA - COPEL;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES;Ação preferencial;N;Para negociação;1200.00;43800.00;0.00;0.00;802.00;29096.56;;;;ELET6 - ELETROBRAS SA - ELET6;;PJ;1180000126;ELETROBRAS SA;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES;Ação preferencial;N;Para negociação;900.00;8964.00;0.00;0.00;459.00;4590.00;;;;BRSR6 - BANRISUL - BRSR6;;PJ;92702067000196;BANRISUL;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES;Ação preferencial;N;Para negociação;6500.00;73775.00;200.00;2118.00;5529.00;63251.76;;;;CMIG4 - CEMIG - CMIG4;;PJ;17155730000164;CEMIG;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES;Ação preferencial;N;Para negociação;1500.00;18180.00;100.00;1254.00;620.00;7458.60;;;;AZUL4 - AZUL S.A. - AZUL4;;PJ;9305994000129;AZUL S.A.;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES;Ação preferencial;N;Para negociação;300.00;4914.00;0.00;0.00;306.00;4951.08;;;;TASA4 - TAURUS ARMAS S.A. - TASA4;;PJ;92781335000102;TAURUS ARMAS S.A.;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES;Ação preferencial;N;Para negociação;20700.00;496172.00;400.00;9555.00;26035.00;610520.75;;;;PETR4 - PETROBRAS - PETR4;;PJ;33000167000101;PETROBRAS;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES;Ação preferencial;N;Para negociação;5200.00;132600.00;515.00;8775.40;1681.00;42512.49;;;;GGBR4 - GERDAU SA - GGBR4;;PJ;33611500000119;GERDAU SA;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES;Ação preferencial;N;Para negociação;900.00;6021.00;0.00;0.00;875.00;5845.00;;;;GOLL4 - GOL - GOLL4;;PJ;6164253000187;GOL;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;OUTRAS APLICAÇÕES;Outros;N;Para negociação;5500.00;109230.00;100.00;1835.00;9507.00;186812.55;;;;BPAC11 - BANCO BTG PACTUAL SA - BPAC11;;PJ;30306294000145;BANCO BTG PACTUAL SA;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;TÍTULOS PÚBLICOS;;;Para negociação;6.00;77821.45;14.00;181476.22;8.00;104247.38;;;;;2024-09-01;;;;;210100;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;TÍTULOS PÚBLICOS;;;Para negociação;0.00;0.00;0.00;0.00;2.00;26052.74;;;;;2025-09-01;;;;;210100;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;TÍTULOS PÚBLICOS;;;Para negociação;1.00;12958.22;0.00;0.00;7.00;91209.18;;;;;2025-03-01;;;;;210100;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;DISPONIBILIDADES;Outros;;Para negociação;;;;;;66142.34;;;;DISPONIBILIDADES;;;;;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;VALORES A PAGAR;Outros;;Para negociação;;;;;;125.79;;;;GFSA3;;PJ;1545826000107;GAFISA S.A.;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;VALORES A PAGAR;Outros;;Para negociação;;;;;;9060114.84;;;;VALORES A PAGAR;;;;;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;VALORES A PAGAR;Outros;;Para negociação;;;;;;286.11;;;;ABCB4;;PJ;28195667000106;ABC BRASIL;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;VALORES A PAGAR;Outros;;Para negociação;;;;;;1518.30;;;;AGRO3;;PJ;7628528000159;BRASILAGRO;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;VALORES A PAGAR;Outros;;Para negociação;;;;;;73.58;;;;CLSA3;;PJ;3802115000198;CLEAR SALE S.A.;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;VALORES A RECEBER;Outros;;Para negociação;;;;;;9132983.60;;;;VALORES A RECEBER;;;;;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;MERCADO FUTURO - POSIÇÕES COMPRADAS;Contrato Futuro;;Para negociação;0.00;0.00;0.00;0.00;2.00;-6920.00;;;;FUTURO IBRX50 - FUT BRI;;;;;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;790.00;1611.60;;;SEQL3;;;;;;;;2020-10-07;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;347.00;312.30;;;ENJU3;;;;;;;;2020-11-09;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;513.00;2903.58;;;CLSA3;;;;;;;;2021-07-30;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;562.00;3304.56;;;WIZC3;;;;;;;;2023-02-09;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;3582.00;7701.30;;;HBSA3;;;;;;;;2020-09-25;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;2372.00;13567.84;;;GMAT3;;;;;;;;2020-10-13;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;869.00;10610.49;;;;TTEN3 - TRES TENTOS AGROINDUSTRIAL S.A. - TTEN3;;PJ;94813102000170;TRES TENTOS AGROINDUSTRIAL S.A.;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;1729.00;10719.80;;;;PETZ3 - PET CENTER COMERCIO E PARTICIPACOES S.A. - PETZ3;;PJ;18328118000109;PET CENTER COMERCIO E PARTICIPACOES S.A.;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;1447.00;10968.26;;;;CBAV3 - COMPANHIA BRASILEIRA DE ALUM?NIO - CBAV3;;PJ;61409892000173;COMPANHIA BRASILEIRA DE ALUM?NIO;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;1642.00;1658.42;;;;ESPA3 - MPM CORP?REOS S.A. - ESPA3;;PJ;26659061000159;MPM CORP?REOS S.A.;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;2020.00;11877.60;;;;DXCO3 - DEXCO SA - DXCO3;;PJ;97837181000147;DEXCO SA;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;8742.00;213741.90;;;;RADL3 - RAIA DROGASIL SA - RADL3;;PJ;61585865000151;RAIA DROGASIL SA;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;8056.00;112461.76;;;;UGPA3 - ULTRAPAR - UGPA3;;PJ;33256439000139;ULTRAPAR;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;448.00;7051.52;;;;SQIA3 - SENIOR SOLUTION S.A. - SQIA3;;PJ;4065791000199;SENIOR SOLUTION S.A.;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;5499.00;82979.91;;;;CSAN3 - COSAN SA INDUSTRIA E COMERCIO - CSAN3;;PJ;50746577000115;COSAN SA INDUSTRIA E COMERCIO;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;1725.00;10712.25;;;;BRFS3 - BRF - BRASIL FOODS SA - BRFS3;;PJ;1838723000127;BRF - BRASIL FOODS SA;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;2005.00;7378.40;;;;QUAL3 - QUALICORP S.A. - QUAL3;;PJ;11992680000193;QUALICORP S.A.;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;427.00;6823.46;;;;DIRR3 - DIRECIONAL - DIRR3;;PJ;16614075000100;DIRECIONAL;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;620.00;7136.20;;;;ARML3 - ARMAC LOCA??O, LOG?STICA E SERVI?OS S.A. - ARML3;;PJ;242184000104;ARMAC LOCA??O, LOG?STICA E SERVI?OS S.A.;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;4001.00;35208.80;;;;CXSE3 - CAIXA SEGURIDADE PARTICIPACOES S/A - CXSE3;;PJ;22543331000100;CAIXA SEGURIDADE PARTICIPACOES S/A;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;11451.00;119891.97;;;;ENEV3 - ENEVA - ENEV3;;PJ;4423567000121;ENEVA;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;562.00;12420.20;;;;VIVA3 - VIVARA PARTICIPACOES S.A. - VIVA3;;PJ;33839910000111;VIVARA PARTICIPACOES S.A.;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;1226.00;3800.60;;;;PGMN3 - EMPREENDIMENTOS PAGUE MENOS S/A - PGMN3;;PJ;6626253000151;EMPREENDIMENTOS PAGUE MENOS S/A;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;4815.00;156535.65;;;;BBSE3 - BBSEGURIDADE - BBSE3;;PJ;17344597000194;BBSEGURIDADE;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;1363.00;2180.80;;;;MODL3 - BANCO MODAL S.A. - MODL3;;PJ;30723886000162;BANCO MODAL S.A.;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;1304.00;19129.68;;;;AURE3 - AUREN ENERGIA S.A. - AURE3;;PJ;28594234000123;AUREN ENERGIA S.A.;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;S;Para negociação;;;;;2519.00;53050.14;;;;ITUB3 - ITAU UNIBANCO HOLDING - ITUB3;;PJ;60872504000123;ITAU UNIBANCO HOLDING;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;1996.00;21037.84;;;;BEEF3 - MINERVA S.A. - BEEF3;;PJ;67620377000114;MINERVA S.A.;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;651.00;5266.59;;;;MOVI3 - MOVIDA PARTICIPA??ES SA - MOVI3;;PJ;21314559000166;MOVIDA PARTICIPA??ES SA;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;123.00;3836.37;;;;PRIO3 - PETRO RIO S.A. - PRIO3;;PJ;10629105000168;PETRO RIO S.A.;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;326.00;1952.74;;;;GFSA3 - GAFISA S.A. - GFSA3;;PJ;1545826000107;GAFISA S.A.;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;1926.00;18393.30;;;;MEGA3 - OMEGA ENERGIA S.A. - MEGA3;;PJ;42500384000151;OMEGA ENERGIA S.A.;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;11037.00;367311.36;;;;ELET3 - ELETROBRAS SA - ELET3;;PJ;1180000126;ELETROBRAS SA;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;1850.00;3182.00;;;;IFCM3 - INFRACOMMERCE CXAAS S.A. - IFCM3;;PJ;38456921000136;INFRACOMMERCE CXAAS S.A.;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;481.00;4146.22;;;;RANI3 - CELUL IRANI - RANI3;;PJ;92791243000103;CELUL IRANI;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;2146.00;30215.68;;;;CYRE3 - CYRELA REALT - CYRE3;;PJ;73178600000118;CYRELA REALT;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;331.00;6550.49;;;;PARD3 - INSTITUTO HERMES PARDINI S/A - PARD3;;PJ;19378769000176;INSTITUTO HERMES PARDINI S/A;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;483.00;11698.26;;;;TUPY3 - TUPY S/A - TUPY3;;PJ;84683374000149;TUPY S/A;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;231.00;5567.10;;;;BLAU3 - BLAU FARMACEUTICA S.A. - BLAU3;;PJ;58430828000160;BLAU FARMACEUTICA S.A.;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;1389.00;5736.57;;;;LJQQ3 - LOJAS QUERO-QUERO S.A. - LJQQ3;;PJ;96418264021802;LOJAS QUERO-QUERO S.A.;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;773.00;7490.37;;;;MILS3 - MILLS - MILS3;;PJ;27093558000115;MILLS;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;622.00;2979.38;;;;TEND3 - TENDA - TEND3;;PJ;71476527000135;TENDA;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;754.00;6258.20;;;;SBFG3 - GRUPO SBF SA - SBFG3;;PJ;13217485000111;GRUPO SBF SA;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;455.00;5496.40;;;;VULC3 - VULCABRAS AZALEIA SA - VULC3;;PJ;50926955000142;VULCABRAS AZALEIA SA;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;1782.00;19602.00;;;;ODPV3 - ODONTOPREV - ODPV3;;PJ;58119199000151;ODONTOPREV;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;3669.00;103319.04;;;;TOTS3 - TOTVS S.A. - TOTS3;;PJ;53113791000122;TOTVS S.A.;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;875.00;23642.50;;;;SMTO3 - SAO MARTINHO - SMTO3;;PJ;51466860000156;SAO MARTINHO;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;1508.00;22620.00;;;;NEOE3 - NEOENERGIA S.A - NEOE3;;PJ;1083200000118;NEOENERGIA S.A;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;8481.00;228647.76;;;;EQTL3 - EQUATORIAL - EQTL3;;PJ;3220438000173;EQUATORIAL;;;;;;;
FIIM;11.184.136/0001-15;IT NOW IGCT FUNDO DE ÍNDICE;2023-03-31;441887;17708006.40;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;17763.00;58795.53;;;;MGLU3 - MAGAZINE LUIZA S.A. - MGLU3;;PJ;47960950000121;MAGAZINE LUIZA S.A.;;;;;;;
